3.07.30.08-2;Fasciotomia – por compartimento;3B;–;2;3
3.07.30.09-0;Fasciotomias (descompressivas);4C;–;1;3
3.07.30.10-4;Fasciotomias acima do punho;4C;–;1;2
3.07.30.11-2;Miorrafias;3C;–;1;1
3.07.30.12-0;Terapia por ondas de choque extracorpórea em partes moles – acompanhamento 1ª aplicação;8A;60;–;0
3.07.30.13-9;Terapia por ondas de choque extracorpórea em partes moles – acompanhamento reaplicações;4C;60;–;0
3.07.30.15-5;Transposição muscular;4C;–;1;3
3.07.31.01-1;Abertura de bainha tendinosa – tratamento cirúrgico;3C;–;1;1
3.07.31.26-7;Biópsia de tumor de partes moles por agulha;8A;–;1;1
3.07.31.27-5;Biópsia de tumor de partes moles por cirurgia;8A;–;1;2
3.07.31.28-3;Biópsia óssea por agulha;8A;–;1;1
3.07.31.29-1;Biópsia óssea por cirurgia;8A;–;1;2
3.07.31.02-0;Biópsias cirúrgicas de tendões, bursas e sinóvias;3B;–;1;1
3.07.31.03-8;Bursectomia – tratamento cirúrgico;3C;–;1;1
3.07.31.04-6;Cisto sinovial – tratamento cirúrgico;3B;–;1;1
3.07.31.05-4;Encurtamento de tendão – tratamento cirúrgico;3C;–;1;2
3.07.31.06-2;Sinovectomia – tratamento cirúrgico;5B;–;1;2
3.07.31.07-0;Tenoartroplastia para ossos do carpo;9C;–;1;4
3.07.31.08-9;Tenodese;5B;–;1;1
3.07.31.09-7;Tenólise no túnel osteofibroso;10A;–;1;4
3.07.31.10-0;Tenólise/tendonese – tratamento cirúrgico;4C;–;1;2
3.07.31.11-9;Tenoplastia/enxerto de tendão – tratamento cirúrgico;6A;–;1;3
3.07.31.12-7;Tenoplastia de tendão em outras regiões;4C;–;2;4
3.07.31.13-5;Tenorrafia múltipla em outras regiões;4C;–;1;3
3.07.31.14-3;Tenorrafia no túnel osteofibroso – mais de 2 dígitos;10A;–;1;4
3.07.31.15-1;Tenorrafia no túnel osteofibroso até 2 dígitos;4C;–;1;2
3.07.31.16-0;Tenorrafia única em outras regiões;3C;–;1;2
3.07.31.17-8;Tenossinovectomia de mão ou punho;4C;–;1;2
3.07.31.18-6;Tenossinovites estenosantes – tratamento cirúrgico;10A;–;1;4
3.07.31.19-4;Tenossinovites infecciosas – drenagem;10A;–;1;4
3.07.31.20-8;Tenotomia;5B;–;1;1
3.07.31.21-6;Transposição de mais de 1 tendão – tratamento cirúrgico;6A;–;1;4
3.07.31.22-4;Transposição única de tendão;4C;–;2;4
3.07.31.23-2;Tratamento cirúrgico dos tumores de tendão ou sinovial;4A;–;1;1
3.07.32.14-0;Cirurgia de Berger;13C;–;3;6
3.07.32.10-7;Curetagem ou ressecção em bloco + cimentação em tumor ósseo;10A;–;2;4
3.07.32.11-5;Curetagem ou ressecção em bloco + autoenxerto em tumor ósseo;13C;–;2;6
3.07.32.15-8;Curetagem ou ressecção em bloco + endoprótese em tumor ósseo;13C;–;3;6
3.07.32.01-8;Curetagem ou ressecção em bloco + enxerto ósseo vascularizado;13C;–;3;6
3.07.32.16-6;Curetagem ou ressecção em bloco + haloenxerto em tumor ósseo;13C;–;3;5
3.07.32.02-6;Enxerto ósseo – retirada de enxerto autólogo;9B;–;2;3
3.07.32.17-4;Hemipelvectomia;13C;–;4;5
3.07.32.18-2;Infiltração ósseo para tratamento;8A;–;1;1
3.07.32.03-4;Ressecção da lesão com cimentação e osteossíntese;9A;–;2;5
3.07.32.19-0;Ressecção de tumor de partes moles benigno;10C;–;2;3
3.07.32.20-4;Ressecção de tumor de partes moles maligno;13C;–;3;5
3.07.32.21-2;Ressecção de tumor ósseo com alongamento;12B;–;2;5
3.07.32.22-0;Ressecção de tumor ósseo e/ou de partes moles com rotação de retalho;13C;–;2;3
3.07.32.13-1;Ressecção simples de tumor ósseo;10B;–;2;4
3.07.32.23-9;Revisão cirúrgica com autoenxerto vascularizado;13C;–;3;5
3.07.32.24-7;Revisão cirúrgica com utilização de autoenxerto não vascularizado;11C;–;2;4
3.07.32.25-5;Revisão cirúrgica com utilização de aloenxerto;13C;–;3;5
3.07.32.26-3;Revisão cirúrgica de endoprótese não convencional;13C;–;3;5
3.07.32.05-0;"Terapia por ondas de choque extracorpórea em partes ósseas –
acompanhamento 1ª aplicação";8A;60;–;0
3.07.32.06-9;Terapia por ondas de choque extracorpórea em partes ósseas – acompanhamento reaplicações;4C;60;–;0
3.07.32.27-1;"Tratamento de recidiva de tumor de partes moles no esqueleto
apendicular";13C;–;3;6
3.07.32.28-0;Tratamento de recidiva de tumor ósseo no esqueleto apendicular;13C;–;3;4
3.07.32.08-5;Tumor ósseo (ressecção com substituição);9A;–;2;5
3.07.32.09-3;Tumor ósseo (ressecção e artrodese);11B;–;3;4
3.07.32.12-3;Tumor ósseo (ressecção segmentar);12C;–;2;3
3.07.32.29-8;Videoscopia extra-articular de pequenas articulações;10C;–;2;5
3.07.33.03-0;Condroplastia (com remoção de corpos livres);8C;33,8;1;4
3.07.33.08-1;"Fratura com redução e/ou estabilização da superfície articular – um
compartimento #";9C;33,8;1;5
3.07.33.10-3;Instabilidade femoropatelar, release lateral da patela, retencionamento, reforço ou reconstrução do ligamento patelofemoral medial #;10C;38,5;1;6
3.07.33.05-7;Meniscectomia – um menisco;8C;33,8;1;4
3.07.33.04-9;Osteocondroplastia – estabilização, ressecção e/ou plastia #;10C;38,5;1;6
3.07.33.07-3;Reconstrução, retencionamento ou reforço do ligamento cruzado anterior ou posterior #;10C;38,5;1;6
3.07.33.06-5;Reparo ou sutura de um menisco;10C;38,5;1;6
3.07.33.02-2;Sinovectomia parcial ou subtotal;8C;33,8;1;4
3.07.33.01-4;Sinovectomia total;9C;33,8;1;5
3.07.33.09-0;Tratamento cirúrgico da artrofibrose #;10B;38,5;1;6
3.07.34.03-7;Condroplastia (com remoção de corpos livres);11C;33,8;1;5
3.07.34.06-1;Fraturas – redução e estabilização de cada superfície;11C;33,8;1;5
3.07.34.04-5;Osteocondroplastia – estabilização, ressecção e ou plastia (enxertia) #;10C;38,5;1;6
3.07.34.05-3;Reconstrução, retencionamento ou reforço de ligamento;10C;38,5;1;6
3.07.34.02-9;Sinovectomia parcial ou subtotal;8C;33,8;1;4
3.07.34.01-0;Sinovectomia total;11C;33,8;1;5
3.07.35.03-3;Acromioplastia;9C;33,8;1;5
3.07.35.10-6;Capsulotomia;10C;–;2;5
3.07.35.11-4;Cobertura do defeito de Hill-Sachs (cirurgia de Remplissage);10C;–;2;5
3.07.35.12-2;Drenagem tendinite calcária;9A;–;1;5
3.07.35.13-0;Fraturas da glenoide;10C;–;2;5
3.07.35.14-9;Fraturas da parte proximal do úmero;10C;–;2;5
3.07.35.05-0;Instabilidade glenoumeral, por via artroscópica;10C;38,5;2;6
3.07.35.07-6;Instabilidade multidirecional;10C;38,5;2;6
3.07.35.15-7;Neurólise;11A;–;2;5
3.07.35.04-1;Lesão labral;10C;38,5;2;6
3.07.35.16-5;Osteocondroplastia;10A;–;2;5
3.07.35.17-3;Osteoplastia escapular artroscópica;10A;–;2;5
3.07.35.18-1;Reparo artroscópico da ruptura manguito rotador (2 tendões);11A;–;2;6
3.07.35.19-0;Reparo artroscópico da ruptura manguito rotador (3 tendões);11B;–;2;6
3.07.35.06-8;Reparo artroscópico da ruptura manguito rotador (transfixante/ completa ou parcial de 1 tendão);10C;38,5;2;6
3.07.35.20-3;Reparo da avulsão ligamentar glenoumeral;11A;–;2;5
3.07.35.08-4;Ressecção lateral da clavícula;9C;33,8;1;5
3.07.35.21-1;Sinovectomia escápulo-torácica;9C;–;2;5
3.07.35.02-5;Sinovectomia parcial ou subtotal;8C;33,8;1;4
3.07.35.01-7;Sinovectomia total;9C;33,8;2;5
3.07.35.22-0;Sinovectomia via artroscópica;9C;–;2;5
3.07.35.23-8;Tenodese da porção longa do bíceps;10B;–;2;5
3.07.35.09-2;Tenotomia da porção longa do bíceps, via artroscópica;9C;33,8;1;5
3.07.35.24-6;Tratamento cirúrgico artroscópico da re-ruptura manguito rotador;11B;–;2;6
3.07.36.07-2;Capsulotomia via artroscópica;11B;–;2;5
3.07.36.03-0;Condroplastia (com remoção de corpos livres);8C;33,8;1;4
3.07.36.06-4;Fraturas: redução e estabilização para cada superfície;9B;33,8;1;5
3.07.36.04-8;Osteocondroplastia por via artroscópica;10A;33,8;2;5
3.07.36.05-6;Reconstrução, retencionamento ou reforço de ligamento #;9C;33,8;1;5
3.07.36.01-3;Sinovectomia total;9C;33,8;1;5
3.07.36.02-1;Sinovectomia parcial ou subtotal;8C;33,8;1;4
3.07.37.03-6;Condroplastia (com remoção de corpos livres);8C;33,8;1;4
3.07.37.06-0;Fraturas – redução e estabilização de cada superfície;9C;33,8;1;5
3.07.37.04-4;Osteocondroplastia – estabilização, ressecção e/ou plastia (enxertia);10C;38,5;1;6
3.07.37.05-2;Reconstrução, retencionamento ou reforço de ligamento ou reparo de cartilagem triangular #;9C;33,8;1;5
3.07.37.02-8;Sinovectomia parcial ou subtotal;11C;33,8;1;4
3.07.37.01-0;Sinovectomia total;11C;33,8;1;5
3.07.37.07-9;Túnel do carpo – descompressão;11C;33,8;1;5
3.07.38.05-9;Condroplastia com sutura labral;11B;38,5;1;6
3.07.38.03-2;"Desbridamento do labrum ou ligamento redondo com ou sem
condroplastia";10C;38,5;1;6
3.07.38.02-4;Sinovectomia parcial e/ou remoção de corpos livres;9C;33,8;1;5
3.07.38.01-6;Sinovectomia total;10C;38,5;1;6
3.07.38.04-0;Tratamento do impacto fêmoro-acetabular;12B;42,9;1;7
3.14.01.34-1;Acesso endoscópico ao tratamento cirúrgico dos tumores da região selar;12A;–;2;8
3.14.01.01-5;Biópsia estereotáxica de encéfalo;10B;–;2;6
3.14.01.02-3;Cingulotomia ou capsulotomia unilateral;13C;–;2;8
3.14.01.03-1;Cirurgia intracraniana por via endoscópica;12B;–;1;8
3.14.01.04-0;Craniotomia para remoção de corpo estranho;11C;–;2;5
3.14.01.05-8;Derivação ventricular externa;8C;–;1;5
3.14.01.06-6;Drenagem estereotáxica – cistos, hematomas ou abscessos;11C;–;2;7
3.14.01.07-4;Hipofisectomia por qualquer método;12B;–;2;8
3.14.01.35-0;Implantação de halo para radiocirurgia;10A;–;2;5
3.14.01.08-2;Implante de cateter intracraniano;8C;–;1;5
3.14.01.09-0;Implante de eletrodo cerebral profundo;13C;–;2;8
3.14.01.10-4;Implante de eletrodos cerebral ou medular;13C;–;2;8
3.14.01.11-2;Implante estereotáxico de cateter para braquiterapia;11A;–;2;7
3.14.01.12-0;Implante intratecal de bombas para infusão de fármacos;9C;–;2;6
3.14.01.41-4;Localização/intervenção estereotáxica de lesões/estruturas de crânio por neuronavegação com intervenção;10A;–;1;5
3.14.01.13-9;Localização estereotáxica de corpo estranho intracraniano com remoção;12B;–;2;8
3.14.01.14-7;Localização estereotáxica de lesões intracranianas com remoção;13C;–;1;8
3.14.01.15-5;Microcirurgia para tumores intracranianos;14A;–;2;7
3.14.01.16-3;Microcirurgia por via transesfenoidal;14B;–;2;8
3.14.01.17-1;Microcirurgia vascular intracraniana;14A;–;2;7
3.14.01.19-8;Punção subdural ou ventricular transfontanela;7C;–;–;5
3.14.01.20-1;Ressecção de mucocele frontal;8B;–;2;5
3.14.01.22-8;Revisão de sistema de neuroestimulação;7C;–;1;5
3.14.01.23-6;Sistema de derivação ventricular interna com válvulas ou revisões;10B;–;2;6
3.14.01.24-4;Terceiro ventriculostomia;9C;–;2;4
3.14.01.25-2;Tratamento cirúrgico da epilepsia;13C;–;2;8
3.14.01.26-0;Tratamento cirúrgico da fístula liquórica;10C;–;2;6
3.14.01.27-9;Tratamento cirúrgico da meningoencefalocele;10B;–;2;6
3.14.01.28-7;Tratamento cirúrgico de tumores cerebrais sem microscopia;12A;–;2;8
3.14.01.29-5;Tratamento cirúrgico do abscesso encefálico;11C;–;2;5
3.14.01.30-9;Tratamento cirúrgico do hematoma intracraniano;11C;–;2;5
3.14.01.33-3;Tratamento pré-natal das hidrocefalias e cistos cerebrais;13C;–;2;8
3.14.01.42-2;Tratamento radiocirúrgico cerebral ou medular – participação e acompanhamento médico do neurocirurgião nos procedimentos de radiocirurgia, de forma complementar ao radioterapeuta;13C;–;–;–
3.14.02.01-1;Cordotomia-mielotomias por radiofrequência;12B;–;2;8
3.14.02.02-0;Lesão de substância gelatinosa medular (DREZ) por radiofrequência;12B;–;2;8
3.14.02.03-8;Tampão sanguíneo peridural para tratamento de cefaleia após punção (não indicada na profilaxia da cefaleia);3C;–;–;2
3.14.03.01-8;Biópsia de nervo;4A;–;1;2
3.14.03.02-6;Bloqueio de nervo periférico;3B;–;1;2
3.14.03.03-4;Denervação percutânea de faceta articular – por segmento;9C;–;1;4
3.14.03.04-2;Enxerto de nervo;8B;–;2;4
3.14.03.05-0;Enxerto de nervo interfascicular, pediculado (1º estágio);11A;–;1;6
3.14.03.06-9;Enxerto de nervo interfascicular, pediculado (2º estágio);11A;–;1;6
3.14.03.08-5;Enxerto interfascicular;9A;–;1;5
3.14.03.07-7;Enxerto interfascicular de nervo vascularizado;12C;–;3;6
3.14.03.09-3;Enxerto para reparo de 2 ou mais nervos;9B;–;3;5
3.14.03.10-7;Excisão de tumores de nervos periféricos com enxerto interfascicular;9B;–;1;5
3.14.03.11-5;Excisão de tumores dos nervos periféricos;10A;–;1;6
3.14.03.12-3;Exploração cirúrgica de nervo (neurólise externa);5B;–;1;3
3.14.03.13-1;Extirpação de neuroma;4A;–;1;2
3.14.03.14-0;Implante de gerador para neuroestimulação;10C;–;1;7
3.14.03.15-8;Lesão de nervos associada à lesão óssea;8C;–;1;3
3.14.03.16-6;"Lesão estereotáxica de estruturas profundas para tratamento da
dor ou movimento anormal";14B;–;2;8
3.14.03.17-4;Microcirurgia do plexo braquial com a exploração, neurólise e enxertos interfasciculares para reparo das lesões;13A;–;2;7
3.14.03.18-2;Microcirurgia do plexo braquial com exploração e neurólise;12C;–;2;5
3.14.03.21-2;Microneurólise intraneural ou intrafascicular de dois ou mais nervos;8B;–;1;4
3.14.03.20-4;Microneurólise intraneural ou intrafascicular de um nervo;7C;–;1;4
3.14.03.22-0;Microneurólise múltiplas;8B;–;1;4
3.14.03.23-9;Microneurólise única;6A;–;1;3
3.14.03.25-5;Microneurorrafia de dedos da mão;8B;–;2;4
3.14.03.26-3;Microneurorrafia múltipla (plexo nervoso);12B;–;2;5
3.14.03.27-1;Microneurorrafia única;8A;–;1;4
3.14.03.28-0;Neurólise das síndromes compressivas;6C;–;1;3
3.14.03.29-8;Neurotripsia (cada extremidade);3B;–;2;2
3.14.03.30-1;Reposição de fármaco(s) em bombas implantadas;5B;–;–;3
3.14.03.31-0;Ressecção de neuroma;4A;–;2;3
3.14.03.32-8;Revisão de sistema implantados para infusão de fármacos;6A;–;–;3
3.14.03.33-6;Rizotomia percutânea por segmento – qualquer método;10C;–;1;5
3.14.03.34-4;Simpatectomia;9B;–;1;5
3.14.03.37-9;Simpatectomia por videotoracoscopia;10B;38,5;1;6
3.14.03.35-2;Transposição de nervo;10A;–;1;2
3.14.03.36-0;Tratamento microcirúrgico das neuropatias compressivas (tumoral, inflamatório, etc.);8B;–;2;5
3.14.04.01-4;Descompressão vascular de nervos cranianos;12A;–;2;8
3.14.04.02-2;Neurotomia seletiva do trigêmio;12A;–;2;8
3.14.04.03-0;Tratamento da nevralgia do trigêmio por técnica cirúrgica percutânea – qualquer método (quando orientado por imagem, cobrar o código correspondente);10A;–;1;4
3.14.05.01-0;Bloqueio do sistema nervoso autônomo;6A;–;1;2
3.14.05.02-9;Lesão do sistema nervoso autônomo – qualquer método;6C;–;1;4
3.14.05.03-7;Tratamento da síndrome do desfiladeiro cérvico-torácico;11C;–;2;7
