S34.6;Traumatismo do(s) nervo(s) periférico(s) do abdome, do dorso e da pelve;;;
S34.8;Traumatismo de outros nervos e dos não especificados ao nível do abdome, do dorso e da pelve;;;
S35;Traumatismo de vasos sangüíneos ao nível do abdome, do dorso e da pelve;;;
S35.0;Traumatismo da aorta abdominal;;;
S35.1;Traumatismo da veia cava inferior;;;
S35.2;Traumatismo da artéria celíaca ou mesentérica;;;
S35.3;Traumatismo da veia porta ou esplênica;;;
S35.4;Traumatismo de vaso sangüíneo renal;;;
S35.5;Traumatismo de vaso sangüíneo ilíaco;;;
S35.7;Traumatismo de vasos múltiplos ao nível do abdome, do dorso e da pelve;;;
S35.8;Traumatismo de outros vasos sangüíneos ao nível do abdome, do dorso e da pelve;;;
S35.9;Traumatismo de vaso sangüíneo não especificado ao nível do abdome, do dorso e da pelve;;;
S36;Traumatismo de órgãos intra-abdominais;;;
S36.0;Traumatismo do baço;;;
S36.1;Traumatismo do fígado ou da vesícula biliar;;;
S36.2;Traumatismo do pâncreas;;;
S36.3;Traumatismo do estômago;;;
S36.4;Traumatismo do intestino delgado;;;
S36.5;Traumatismo do cólon;;;
S36.6;Traumatismo do reto;;;
S36.7;Traumatismo de múltiplos órgãos intra-abdominais;;;
S36.8;Traumatismo de outros órgãos intra-abdominais;;;
S36.9;Traumatismo de órgão intra-abdominal não especificado;;;
S37;Traumatismo do aparelho urinário e de órgãos pélvicos;;;
S37.0;Traumatismo do rim;;;
S37.1;Traumatismo do ureter;;;
S37.2;Traumatismo da bexiga;;;
S37.3;Traumatismo da uretra;;;
S37.4;Traumatismo do ovário;;;
S37.5;Traumatismo da trompa de Falópio;;;
S37.6;Traumatismo do útero;;;
S37.7;Traumatismo de múltiplos órgãos pélvicos;;;
S37.8;Traumatismo de outros órgãos pélvicos;;;
S37.9;Traumatismo de órgão pélvico não especificado;;;
S38;Lesão por esmagamento e amputação traumática de parte do abdome, do dorso e da pelve;;;
S38.0;Lesão por esmagamento dos órgãos genitais externos;;;
S38.1;Lesão por esmagamento de outras partes e de partes não especificadas do abdome, do dorso e da pelve;;;
S38.2;Amputação traumática de órgãos genitais externos;;;
S38.3;Amputação traumática de outras partes e de partes não especificadas do abdome, do dorso e da pelve;;;
S39;Outros traumatismos e os não especificados do abdome, do dorso e da pelve;;;
S39.0;Traumatismo de músculo e de tendão do abdome, do dorso e da pelve;;;
S39.6;Traumatismo de órgão(s) intra-abdominal(is) com órgão(s) pélvico(s);;;
S39.7;Outros traumatismos múltiplos do abdome, do dorso e da pelve;;;
S39.8;Outros traumatismos especificados do abdome, do dorso e da pelve;;;
S39.9;Traumatismo não especificado do abdome, do dorso e da pelve;;;
S40;Traumatismo superficial do ombro e do braço;;;
S40.0;Contusão do ombro e do braço;;;
S40.7;Traumatismos superficiais múltiplos do ombro e do braço;;;
S40.8;Outros traumatismos superficiais do ombro e do braço;;;
S40.9;Traumatismo superficial não especificado do ombro e do braço;;;
S41;Ferimento do ombro e do braço;;;
S41.0;Ferimento do ombro;;;
S41.1;Ferimento do braço;;;
S41.7;Ferimentos múltiplos do ombro e do braço;;;
S41.8;Ferimento de outras partes e de partes não especificadas da cintura escapular;;;
S42;Fratura do ombro e do braço;;;
S42.0;Fratura da clavícula;;;
S42.1;Fratura da omoplata [escápula];;;
S42.2;Fratura da extremidade superior do úmero;;;
S42.3;Fratura da diáfise do úmero;;;
S42.4;Fratura da extremidade inferior do úmero;;;
S42.7;Fraturas múltiplas da clavícula, da omoplata [escápula] e do úmero;;;
S42.8;Fratura de outras partes do ombro e do braço;;;
S42.9;Fratura da cintura escapular, parte não especificada;;;
S43;Luxação, entorse e distensão das articulações e dos ligamentos da cintura escapular;;;
S43.0;Luxação da articulação do ombro;;;
S43.1;Luxação da articulação acromioclavicular;;;
S43.2;Luxação da articulação esternoclavicular;;;
S43.3;Luxação de outras partes e das não especificadas da cintura escapular;;;
S43.4;Entorse e distensão de articulação do ombro;;;
S43.5;Entorse e distensão da articulação acromioclavicular;;;
S43.6;Entorse e distensão da articulação esternoclavicular;;;
S43.7;Entorse e distensão de outras partes e de partes não especificadas da cintura escapular;;;
S44;Traumatismo de nervos ao nível do ombro e do braço;;;
S44.0;Traumatismo do nervo cubital [ulnar] ao nível do braço;;;
S44.1;Traumatismo do nervo mediano ao nível do braço;;;
S44.2;Traumatismo do nervo radial ao nível do braço;;;
S44.3;Traumatismo do nervo axilar;;;
S44.4;Traumatismo do nervo musculocutâneo;;;
S44.5;Traumatismo do nervo sensitivo cutâneo ao nível do ombro e do braço;;;
S44.7;Traumatismo de múltiplos nervos ao nível do ombro e do braço;;;
S44.8;Traumatismo de outros nervos ao nível do ombro e do braço;;;
S44.9;Traumatismo de nervo não especificado ao nível do ombro e do braço;;;
S45;Traumatismo dos vasos sangüíneos ao nível do ombro e do braço;;;
S45.0;Traumatismo da artéria axilar;;;
S45.1;Traumatismo da artéria braquial;;;
S45.2;Traumatismo da veia axilar ou braquial;;;
S45.3;Traumatismo de veia superficial ao nível do ombro e do braço;;;
S45.7;Traumatismo de múltiplos vasos sangüíneos ao nível do ombro e do braço;;;
S45.8;Traumatismo de outros vasos sangüíneos ao nível do ombro e do braço;;;
S45.9;Traumatismo de vaso sangüíneo não especificado ao nível do ombro e do braço;;;
S46;Traumatismo de tendão e músculo ao nível do ombro e do braço;;;
S46.0;Traumatismo do tendão do manguito rotador do ombro;;;
S46.1;Traumatismo do músculo e tendão da cabeça longa do bíceps;;;
S46.2;Traumatismo do músculo e tendão de outras partes do bíceps;;;
S46.3;Traumatismo do músculo e tendão do tríceps;;;
S46.7;Traumatismo de múltiplos músculos e tendões ao nível do ombro e do braço;;;
S46.8;Traumatismo de outros músculos e tendões ao nível do ombro e do braço;;;
S46.9;Traumatismo de músculo e tendão não especificado ao nível do ombro e do braço;;;
S47;Lesão por esmagamento do ombro e do braço;;;
S47;Lesão por esmagamento do ombro e do braço;;;
S48;Amputação traumática do ombro e do braço;;;
S48.0;Amputação traumática da articulação do ombro;;;
S48.1;Amputação traumática de localização entre o ombro e o cotovelo;;;
S48.9;Amputação traumática do ombro e do braço, de localização não especificada;;;
S49;Outros traumatismos e os não especificados do ombro e do braço;;;
S49.7;Traumatismos múltiplos do ombro e do braço;;;
S49.8;Outros traumatismos especificados do ombro e do braço;;;
S49.9;Traumatismo não especificado do ombro e do braço;;;
S50;Traumatismo superficial do cotovelo e do antebraço;;;
S50.0;Contusão do cotovelo;;;
S50.1;Contusão de outras partes e de partes não especificadas do antebraço;;;
S50.7;Traumatismos superficiais múltiplos do antebraço;;;
S50.8;Outros traumatismos superficiais do antebraço;;;
S50.9;Traumatismo superficial do antebraço, não especificado;;;
S51;Ferimento do antebraço;;;
S51.0;Ferimento do cotovelo;;;
S51.7;Ferimentos múltiplos do antebraço;;;
S51.8;Ferimento de outras partes do antebraço;;;
S51.9;Ferimento do antebraço, parte não especificado;;;
S52;Fratura do antebraço;;;
S52.0;Fratura da extremidade superior do cúbito [ulna];;;
S52.1;Fratura da extremidade superior do rádio;;;
S52.2;Fratura da diáfise do cúbito [ulna];;;
S52.3;Fratura da diáfise do rádio;;;
S52.4;Fratura das diáfises do rádio e do cúbito [ulna];;;
S52.5;Fratura da extremidade distal do rádio;;;
S52.6;Fratura da extremidade distal do rádio e do cúbito [ulna];;;
S52.7;Fraturas múltiplas do antebraço;;;
S52.8;Fratura de outras partes do antebraço;;;
S52.9;Fratura do antebraço, parte não especificada;;;
S53;Luxação, entorse e distensão das articulações e dos ligamentos do cotovelo;;;
S53.0;Luxação da cabeça do rádio;;;
S53.1;Luxação do cotovelo, não especificada;;;
S53.2;Ruptura traumática do ligamento colateral do rádio;;;
S53.3;Ruptura traumática do ligamento colateral do cúbito [ulna];;;
S53.4;Entorse e distensão do cotovelo;;;
S54;Traumatismo de nervos ao nível do antebraço;;;
S54.0;Traumatismo do nervo cubital [ulnar] ao nível do antebraço;;;
S54.1;Traumatismo do nervo mediano ao nível do antebraço;;;
S54.2;Traumatismo do nervo radial ao nível do antebraço;;;
S54.3;Traumatismo do nervo cutâneo sensitivo ao nível do antebraço;;;
S54.7;Traumatismo de múltiplos nervos ao nível do antebraço;;;
S54.8;Traumatismo de outros nervos ao nível do antebraço;;;
S54.9;Traumatismo de nervo não especificado ao nível do antebraço;;;
S55;Traumatismo de vasos sangüíneos ao nível do antebraço;;;
S55.0;Traumatismo da artéria cubital [ulnar] ao nível do antebraço;;;
S55.1;Traumatismo da artéria radial ao nível do antebraço;;;
S55.2;Traumatismo de veia ao nível do antebraço;;;
S55.7;Traumatismo de múltiplos vasos sangüíneos ao nível do antebraço;;;
S55.8;Traumatismo de outros vasos sangüíneos ao nível do antebraço;;;
S55.9;Traumatismo de vasos sangüíneos não especificados ao nível do antebraço;;;
S56;Traumatismo do músculo e tendão ao nível do antebraço;;;
S56.0;Traumatismo do músculo flexor e tendão do polegar ao nível do antebraço;;;
S56.1;Traumatismo do músculo flexor e tendão de outro(s) dedo(s) ao nível do antebraço;;;
S56.2;Traumatismo de outro músculo flexor e tendão ao nível do antebraço;;;
S56.3;Traumatismo dos músculos extensor ou abdutor e tendões do polegar ao nível do antebraço;;;
S56.4;Traumatismo do músculo extensor e tendão de outro(s) dedo(s) ao nível do antebraço;;;
S56.5;Traumatismo de outros músculos extensores e tendões ao nível do antebraço;;;
S56.7;Traumatismo de músculos e tendões múltiplos ao nível do antebraço;;;
S56.8;Traumatismo de outros músculos e tendões e dos não especificados ao nível do antebraço;;;
S57;Lesão por esmagamento do antebraço;;;
S57.0;Lesão por esmagamento do cotovelo;;;
S57.8;Lesão por esmagamento de outras partes do antebraço;;;
S57.9;Lesão por esmagamento de parte não especificada do antebraço;;;
S58;Amputação traumática do cotovelo e do antebraço;;;
S58.0;Amputação traumática ao nível do cotovelo;;;
S58.1;Amputação traumática do antebraço entre o cotovelo e o punho;;;
S58.9;Amputação traumática do antebraço, nível não especificado;;;
S59;Outros traumatismos do antebraço e os não especificados;;;
S59.7;Traumatismos múltiplos do cotovelo;;;
S59.8;Outros traumatismos especificados do antebraço;;;
S59.9;Traumatismo não especificado do antebraço;;;
S60;Traumatismo superficial do punho e da mão;;;
S60.0;Contusão de dedo(s) sem lesão da unha;;;
S60.1;Contusão de dedo(s) com lesão da unha;;;
S60.2;Contusão de outras partes do punho e da mão;;;
S60.7;Traumatismos superficiais múltiplos do punho e da mão;;;
S60.8;Outros traumatismos superficiais do punho e da mão;;;
S60.9;Traumatismo superficial não especificado do punho e da mão;;;
S61;Ferimento do punho e da mão;;;
S61.0;Ferimento de dedo(s) sem lesão da unha;;;
S61.1;Ferimento de dedo(s) com lesão da unha;;;
S61.7;Ferimentos múltiplos do punho e da mão;;;
S61.8;Ferimento de outras partes do punho e da mão;;;
S61.9;Ferimento do punho e da mão, parte não especificada;;;
S62;Fratura ao nível do punho e da mão;;;
S62.0;Fratura do osso navicular [escafoíde] da mão;;;
S62.1;Fratura de outro(s) osso(s) do carpo;;;
S62.2;Fratura do primeiro metacarpiano;;;
S62.3;Fratura de outros ossos do metacarpo;;;
S62.4;Fraturas múltiplas de ossos metacarpianos;;;
S62.5;Fratura do polegar;;;
S62.6;Fratura de outros dedos;;;
S62.7;Fraturas múltiplas de dedo(s);;;
S62.8;Fratura de outras partes e de partes não especificadas do punho e da mão;;;
S63;Luxação, entorse e distensão das articulações e dos ligamentos ao nível do punho e da mão;;;
S63.0;Luxação do punho;;;
S63.1;Luxação do dedo;;;
S63.2;Luxações múltiplas dos dedos;;;
S63.3;Ruptura traumática de ligamento(s) do punho e do carpo;;;
S63.4;Ruptura traumática do ligamento do dedo nas articulações metacarpofalangianas e interfalangianas;;;
S63.5;Entorse e distensão do punho;;;
S63.6;Entorse e distensão do(s) dedo(s);;;
S63.7;Entorse e distensão de outras partes e das não especificadas da mão;;;
S64;Traumatismo de nervos ao nível do punho e da mão;;;
S64.0;Traumatismo do nervo cubital [ulnar] ao nível do punho e da mão;;;
S64.1;Traumatismo do nervo mediano ao nível do punho e da mão;;;
S64.2;Traumatismo do nervo radial ao nível do punho e da mão;;;
S64.3;Traumatismo do nervo digital do polegar;;;
S64.4;Traumatismo do nervo digital de outro dedo;;;
S64.7;Traumatismo de múltiplos nervos ao nível de punho e da mão;;;
S64.8;Traumatismo de outros nervos ao nível do punho e da mão;;;
S64.9;Traumatismo de nervo não especificado ao nível do punho e da mão;;;
S65;Traumatismo de vasos sangüíneos ao nível do punho e da mão;;;
S65.0;Traumatismo da artéria cubital [ulnar] ao nível do punho e da mão;;;
S65.1;Traumatismo da artéria radial ao nível do punho e da mão;;;
S65.2;Traumatismo do arco palmar superficial;;;
S65.3;Traumatismo do arco palmar profundo;;;
S65.4;Traumatismo de vaso(s) sangüíneo(s) do polegar;;;
S65.5;Traumatismo de vaso(s) sangüíneo(s) de outro dedo;;;
S65.7;Traumatismo de vasos sangüíneos múltiplos ao nível de punho e da mão;;;
S65.8;Traumatismo de outros vasos sangüíneos ao nível do punho e de mão;;;
S65.9;Traumatismo de vaso sangüíneo não especificado ao nível do punho e da mão;;;
S66;Traumatismo de músculo e tendão ao nível do punho e da mão;;;
S66.0;Traumatismo do músculo flexor longo e tendão do polegar ao nível do punho e da mão;;;
S66.1;Traumatismo do músculo flexor e tendão de outro dedo ao nível do punho e da mão;;;
S66.2;Traumatismo do músculo extensor e tendão do polegar ao nível do punho e da mão;;;
S66.3;Traumatismo do músculo extensor e tendão de outro dedo ao nível do punho e da mão;;;
S66.4;Traumatismo do músculo intrínseco e tendão do polegar ao nível do punho e da mão;;;
S66.5;Traumatismo do músculo intrínseco e tendão de outro dedo ao nível do punho e da mão;;;
S66.6;Traumatismo de músculos flexores e tendões múltiplos ao nível do punho e da mão;;;
S66.7;Traumatismo de músculos extensores e tendões múltiplos ao nível do punho e da mão;;;
S66.8;Traumatismo de outros músculos e tendões ao nível do punho e da mão;;;
S66.9;Traumatismo de músculo e tendão não especificado ao nível do punho e da mão;;;
S67;Lesão por esmagamento do punho e da mão;;;
S67.0;Lesão por esmagamento do polegar e de outro(s) dedo(s);;;
S67.8;Lesão por esmagamento de outras partes e das não especificadas do punho e da mão;;;
S68;Amputação traumática ao nível do punho e da mão;;;
S68.0;Amputação traumática do polegar (completa) (parcial);;;
S68.1;Amputação traumática de um outro dedo apenas (completa) (parcial);;;
S68.2;Amputação traumática de dois ou mais dedos somente (completa) (parcial);;;
S68.3;Amputação traumática combinada de (partes de) dedo(s) associada a outras partes do punho e da mão;;;
S68.4;Amputação traumática da mão ao nível do punho;;;
S68.8;Amputação traumática de outras partes do punho e da mão;;;
S68.9;Amputação traumática do punho e da mão, nível não especificado;;;
S69;Outros traumatismos e os não especificados do punho e da mão;;;
S69.7;Traumatismos múltiplos do punho e da mão;;;
S69.8;Outros traumatismos especificados do punho e da mão;;;
S69.9;Traumatismo não especificados do punho e da mão;;;
S70;Traumatismo superficial do quadril e da coxa;;;
S70.0;Contusão do quadril;;;
S70.1;Contusão da coxa;;;
S70.7;Traumatismos superficiais múltiplos do quadril e da coxa;;;
S70.8;Outros traumatismos superficiais do quadril e da coxa;;;
S70.9;Traumatismo superficial não especificado do quadril e da coxa;;;
S71;Ferimento do quadril e da coxa;;;
S71.0;Ferimento do quadril;;;
S71.1;Ferimento da coxa;;;
S71.7;Ferimentos múltiplos do quadril e da coxa;;;
S71.8;Ferimentos de outras partes e das não especificadas da cintura pélvica;;;
S72;Fratura do fêmur;;;
S72.0;Fratura do colo do fêmur;;;
S72.1;Fratura pertrocantérica;;;
S72.2;Fratura subtrocantérica;;;
S72.3;Fratura da diáfise do fêmur;;;
S72.4;Fratura da extremidade distal do fêmur;;;
S72.7;Fraturas múltiplas do fêmur;;;
S72.8;Fraturas de outras partes do fêmur;;;
S72.9;Fratura do fêmur, parte não especificada;;;
S73;Luxação, entorse e distensão da articulação e dos ligamentos do quadril;;;
S73.0;Luxação da articulação do quadril;;;
S73.1;Entorse e distensão do quadril;;;
S74;Traumatismo de nervos ao nível do quadril e da coxa;;;
S74.0;Traumatismo do nervo ciático ao nível do quadril e da coxa;;;
S74.1;Traumatismo do nervo femural ao nível do quadril e da coxa;;;
S74.2;Traumatismo do nervo sensitivo cutâneo ao nível do quadril e da coxa;;;
S74.7;Traumatismo de nervos múltiplos ao nível do quadril e da coxa;;;
S74.8;Traumatismo de outros nervos ao nível do quadril e da coxa;;;
S74.9;Traumatismo de nervo não especificado ao nível do quadril e da coxa;;;
S75;Traumatismo de vasos sangüíneos ao nível do quadril e da coxa;;;
S75.0;Traumatismo da artéria femural;;;
S75.1;Traumatismo da veia femural ao nível do quadril e da coxa;;;
S75.2;Traumatismo da veia grande safena ao nível do quadril e da coxa;;;
S75.7;Traumatismo de múltiplos vasos sangüíneos ao nível do quadril e da coxa;;;
S75.8;Traumatismo de outros vaso sangüíneos ao nível do quadril e da coxa;;;
S75.9;Traumatismo de vaso sangüíneo não especificado ao nível do quadril e da coxa;;;
S76;Traumatismo de músculo e de tendão ao nível do quadril e da coxa;;;
S76.0;Traumatismo do músculo e do tendão do quadril;;;
S76.1;Traumatismo do músculo e do tendão do quadríceps;;;
S76.2;Traumatismo do músculo e do tendão do adutor da coxa;;;
S76.3;Traumatismo do músculo e do tendão dos músculos posteriores ao nível da coxa;;;
S76.4;Traumatismo de outros músculos e tendões e os não especificados ao nível da coxa;;;
S76.7;Traumatismo de múltiplos músculos e tendões ao nível do quadril e da coxa;;;
S77;Lesão por esmagamento do quadril e da coxa;;;
S77.0;Lesão por esmagamento do quadril;;;
S77.1;Lesão por esmagamento da coxa;;;
S77.2;Lesão por esmagamento do quadril e da coxa;;;
S78;Amputação traumática do quadril e da coxa;;;
S78.0;Amputação traumática na articulação do quadril;;;
S78.1;Amputação traumática localizada entre o joelho e o quadril;;;
S78.9;Amputação traumática do quadril e coxa nível não especificado;;;
S79;Outros traumatismos e os não especificados do quadril e da coxa;;;
S79.7;Traumatismos múltiplos do quadril e da coxa;;;
S79.8;Outros traumatismos especificados do quadril e da coxa;;;
S79.9;Traumatismo não especificado do quadril e da coxa;;;
S80;Traumatismo superficial da perna;;;
S80.0;Contusão do joelho;;;
S80.1;Contusão de outras partes e de partes não especificadas da perna;;;
S80.7;Traumatismos superficiais múltiplos da perna;;;
S80.8;Outros traumatismos superficiais da perna;;;
S80.9;Traumatismo superficial não especificado da perna;;;
S81;Ferimento da perna;;;
S81.0;Ferimento do joelho;;;
S81.7;Ferimentos múltiplos da perna;;;
S81.8;Ferimento de outras partes da perna;;;
S81.9;Ferimento da perna, parte não especificada;;;
S82;Fratura da perna, incluindo tornozelo;;;
S82.0;Fratura da rótula [patela];;;
S82.1;Fratura da extremidade proximal da tíbia;;;
S82.2;Fratura da diáfise da tíbia;;;
S82.3;Fratura da extremidade distal da tíbia;;;
S82.4;Fratura do perônio [fíbula];;;
S82.5;Fratura do maléolo medial;;;
S82.6;Fratura do maléolo lateral;;;
S82.7;Fraturas múltiplas da perna;;;
S82.8;Fratura de outras partes da perna;;;
S82.9;Fratura da perna, parte não especificada;;;
S83;Luxação, entorse e distensão das articulações e dos ligamentos do joelho;;;
S83.0;Luxação da rótula [patela];;;
S83.1;Luxação do joelho;;;
S83.2;Ruptura do menisco, atual;;;
S83.3;Ruptura atual da cartilagem da articulação do joelho;;;
S83.4;Entorse e distensão envolvendo ligamento colateral (peronial) (tibial) do joelho;;;
S83.5;Entorse e distensão envolvendo ligamento cruzado (anterior) (posterior) do joelho;;;
S83.6;Entorse e distensão de outras partes e das não especificadas do joelho;;;
S83.7;Traumatismo de estruturas múltiplas do joelho;;;
S84;Traumatismo de nervos periféricos da perna;;;
S84.0;Traumatismo do nervo tibial ao nível da perna;;;
S84.1;Traumatismo do nervo peronial ao nível da perna;;;
S84.2;Traumatismo do nervo cutâneo sensitivo ao nível da perna;;;
S84.7;Traumatismo de múltiplos nervos ao nível da perna;;;
S84.8;Traumatismo de outros nervos ao nível da perna;;;
S84.9;Traumatismo de nervo não especificado ao nível da perna;;;
S85;Traumatismo de vasos sangüíneos da perna;;;
S85.0;Traumatismo da artéria poplítea;;;
S85.1;Traumatismo da artéria tibial (anterior) (posterior);;;
S85.2;Traumatismo da artéria peronial;;;
S85.3;Traumatismo da veia grande safena ao nível da perna;;;
S85.4;Traumatismo da veia safena menor ao nível da perna;;;
S85.5;Traumatismo da veia poplítea;;;
S85.7;Traumatismo de múltiplos vasos sangüíneos ao nível da perna;;;
S85.8;Traumatismo de outros vasos sangüíneos ao nível da perna;;;
S85.9;Traumatismo de vasos sangüíneos não especificados ao nível da perna;;;
S86;Traumatismos de músculo e de tendão ao nível da perna;;;
S86.0;Traumatismo do tendão de Aquiles;;;
S86.1;Traumatismo de outro(s) músculo(s) e tendão(ões) do grupo muscular posterior ao nível da perna;;;
S86.2;Traumatismo do(s) músculo(s) e tendão(ões) do grupo muscular anterior ao nível da perna;;;
S86.3;Traumatismo do(s) músculo(s) e tendão(ões) do grupo muscular peronial ao nível da perna;;;
S86.7;Traumatismo de múltiplos músculos e tendões ao nível da perna;;;
S86.8;Traumatismos de outros músculos e tendões ao nível da perna;;;
S86.9;Traumatismo de músculo e de tendão não especificado ao nível da perna;;;
S87;Traumatismo por esmagamento da perna;;;
S87.0;Traumatismo por esmagamento do joelho;;;
S87.8;Traumatismo por esmagamento de outra parte e de partes não especificadas da perna;;;
S88;Amputação traumática da perna;;;
S88.0;Amputação traumática ao nível do joelho;;;
S88.1;Amputação traumática entre o joelho e o tornozelo;;;
S88.9;Amputação traumática da perna ao nível não especificado;;;
S89;Outros traumatismos e os não especificados da perna;;;
S89.0;Traumatismos múltiplos da perna;;;
S89.8;Outros traumatismos especificados da perna;;;
S89.9;Traumatismo não especificado da perna;;;
S90;Traumatismo superficial do tornozelo e do pé;;;
S90.0;Contusão do tornozelo;;;
S90.1;Contusão de artelho sem lesão da unha;;;
S90.2;Contusão de artelho(s) com lesão da unha;;;
S90.3;Contusão de outras partes e partes não especificadas do pé;;;
S90.7;Traumatismos superficiais múltiplos do tornozelo e do pé;;;
S90.8;Outros traumatismos superficiais do tornozelo e do pé;;;
S90.9;Traumatismo superficial do tornozelo e do pé, não especificado;;;
S91;Ferimentos do tornozelo e do pé;;;
S91.0;Ferimento do tornozelo;;;
S91.1;Ferimento do(s) artelho(s) sem lesão da unha;;;
S91.2;Ferimento do(s) artelho(s) com lesão da unha;;;
S91.3;Ferimento de outras partes do pé;;;
S91.7;Ferimentos múltiplos do tornozelo e do pé;;;
S92;Fratura do pé (exceto do tornozelo);;;
S92.0;Fratura do calcâneo;;;
S92.1;Fratura do astrágalo;;;
S92.2;Fratura de outros ossos do tarso;;;
S92.3;Fratura de ossos do metatarso;;;
S92.4;Fratura do hálux;;;
S92.5;Fratura de outro artelho;;;
S92.7;Fraturas múltiplas do pé;;;
S92.9;Fratura do pé não especificada;;;
S93;Luxação, entorse e distensão das articulações e dos ligamentos ao nível do tornozelo e do pé;;;
S93.0;Luxação da articulação do tornozelo;;;
S93.1;Luxação do(s) artelho(s);;;
S93.2;Ruptura de ligamentos ao nível do tornozelo e do pé;;;
S93.3;Luxação de outras partes e das não especificadas do pé;;;
S93.4;Entorse e distensão do tornozelo;;;
S93.5;Entorse e distensão do(s) artelho(s);;;
S93.6;Entorse e distensão de outras partes e de partes não especificadas do pé;;;
S94;Traumatismo dos nervos ao nível do tornozelo e do pé;;;
S94.0;Traumatismo do nervo plantar externo (lateral);;;
S94.1;Traumatismo do nervo plantar interno (medial);;;
S94.2;Traumatismo nervo peronial [fibular] profundo ao nível do tornozelo e do pé;;;
S94.3;Traumatismo do nervo sensitivo cutâneo ao nível do tornozelo e do pé;;;
S94.7;Traumatismo de múltiplos nervos ao nível do tornozelo e do pé;;;
S94.8;Traumatismo de outros nervos ao nível do tornozelo e do pé;;;
S94.9;Traumatismo de nervo não especificado, ao nível do tornozelo e do pé;;;
S95;Traumatismo de vasos sangüíneos ao nível do tornozelo e do pé;;;
S95.0;Traumatismo da artéria dorsal do pé;;;
S95.1;Traumatismo da artéria plantar do pé;;;
S95.2;Traumatismo da veia dorsal do pé;;;
S95.7;Traumatismo de múltiplos vasos sangüíneos ao nível do tornozelo e do pé;;;
S95.8;Traumatismo de outros vasos sangüíneos ao nível do tornozelo e do pé;;;
S95.9;Traumatismo de vaso sangüíneo não especificado ao nível do tornozelo e do pé;;;
S96;Traumatismos do músculo e tendão ao nível do tornozelo e do pé;;;
S96.0;Traumatismo do músculo e tendão do músculo flexor longo do(s) artelho(s) ao nível do tornozelo e do pé;;;
S96.1;Traumatismo do músculo e tendão do extensor longo do(s) artelho(s) ao nível do tornozelo e do pé;;;
S96.2;Traumatismo de músculo intrínseco e tendão ao nível do tornozelo e do pé;;;
S96.7;Traumatismo de múltiplos músculos e tendões ao nível do tornozelo e do pé;;;
S96.8;Traumatismo de outros tendões e músculos ao nível do tornozelo e do pé;;;
S96.9;Traumatismo de músculo e tendão não especificados do tornozelo e do pé;;;
S97;Lesão por esmagamento do tornozelo e do pé;;;
S97.0;Lesão por esmagamento do tornozelo;;;
S97.1;Lesão por esmagamento do(s) artelho(s);;;
S97.8;Lesão por esmagamento de outras partes do tornozelo e do pé;;;
S98;Amputação traumática do tornozelo e do pé;;;
S98.0;Amputação traumática do pé ao nível do tornozelo;;;
S98.1;Amputação traumática de apenas um artelho;;;
S98.2;Amputação traumática de dois ou mais artelhos;;;
S98.3;Amputação traumática de outras partes do pé;;;
S98.4;Amputação traumática do pé ao nível não especificado;;;
S99;Outros traumatismos e os não especificados do tornozelo e do pé;;;
S99.7;Traumatismos múltiplos do tornozelo e do pé;;;
S99.8;Outros traumatismos especificados do tornozelo e do pé;;;
S99.9;Traumatismos não especificados do tornozelo e do pé;;;
T00;Traumatismos superficiais envolvendo múltiplas regiões do corpo;;;
T00.0;Traumatismos superficiais envolvendo a cabeça com o pescoço;;;
T00.1;Traumatismos superficiais envolvendo o tórax com o abdome, parte inferior do dorso e da pelve;;;
T00.2;Traumatismos superficiais envolvendo regiões múltiplas do(s) membro(s) superior(es);;;
T00.3;Traumatismos superficiais envolvendo regiões múltiplas do(s) membro(s) inferior(es);;;
T00.6;Traumatismos superficiais envolvendo regiões múltiplas dos membros superiores com membro(s) inferiores;;;
T00.8;Traumatismos superficiais envolvendo outras combinações de regiões do corpo;;;
T00.9;Traumatismos superficiais múltiplos não especificados;;;
T01;Ferimentos envolvendo múltiplas regiões do corpo;;;
T01.0;Ferimentos envolvendo a cabeça com o pescoço;;;
T01.1;Ferimentos envolvendo o tórax com o abdome, parte inferior do dorso e da pelve;;;
T01.2;Ferimentos envolvendo regiões múltiplas do(s) membro(s) superior(es);;;
T01.3;Ferimentos envolvendo múltiplas regiões do(s) membro(s) inferior(es);;;
T01.6;Ferimentos envolvendo regiões múltiplas do(s) membro(s) superior(es) com membro(s) inferior(es);;;
T01.8;Ferimentos envolvendo outras combinações de regiões do corpo;;;
T01.9;Ferimentos múltiplos não especificados;;;
T02;Fraturas envolvendo múltiplas regiões do corpo;;;
T02.0;Fraturas envolvendo cabeça com pescoço;;;
T02.1;Fraturas envolvendo tórax com parte inferior do dorso e da pelve;;;
T02.2;Fraturas envolvendo regiões múltiplas de um membro superior;;;
T02.3;Fraturas envolvendo regiões múltiplas de um membro inferior;;;
T02.4;Fraturas envolvendo regiões múltiplas de ambos os membros superiores;;;
T02.5;Fraturas envolvendo regiões múltiplas de ambos os membros inferiores;;;
T02.6;Fraturas envolvendo regiões múltiplas do(s) membro(s) superior(es) com inferior(es);;;
T02.7;Fraturas envolvendo tórax com parte inferior do dorso e pelve com membro(s);;;
T02.8;Fraturas envolvendo outras combinações de regiões do corpo;;;
T02.9;Fraturas múltiplas não especificadas;;;
